First name,Family name,Country,Entry ,Time,Event,full_name,name_country,found_easy,possible_match,match_correct,new_swimmer,time_hundredths
Raphael ,Stacchiotti ,LUX,B ,04:18.9,Men's 400 Individual Medley,Raphael Stacchiotti,Raphael Stacchiotti LUX,TRUE,,FALSE,FALSE,25889
Matthew ,Stanley ,NZL,B ,49.59,Men's 100 Freestyle,Matthew Stanley,Matthew Stanley NZL,TRUE,,FALSE,FALSE,4959
Matthew ,Stanley ,NZL,A ,01:47.7,Men's 200 Freestyle,Matthew Stanley,Matthew Stanley NZL,TRUE,,FALSE,FALSE,10770
Matthew ,Stanley ,NZL,A ,03:49.0,Men's 400 Freestyle,Matthew Stanley,Matthew Stanley NZL,TRUE,,FALSE,FALSE,22900
Dylan ,Carter ,TRI,B ,49.1,Men's 100 Freestyle,Dylan Carter,Dylan Carter TRI,FALSE,,FALSE,TRUE,4910
Thomas ,Fraser-Holmes ,AUS,A ,01:45.6,Men's 200 Freestyle,Thomas Fraser-Holmes,Thomas Fraser-Holmes AUS,TRUE,,FALSE,FALSE,10560
Thomas ,Fraser-Holmes ,AUS,A ,01:57.9,Men's 200 Individual Medley,Thomas Fraser-Holmes,Thomas Fraser-Holmes AUS,TRUE,,FALSE,FALSE,11790
Thomas ,Fraser-Holmes ,AUS,A ,04:11.1,Men's 400 Individual Medley,Thomas Fraser-Holmes,Thomas Fraser-Holmes AUS,TRUE,,FALSE,FALSE,25110
David ,McKeon ,AUS,A ,01:46.3,Men's 200 Freestyle,David McKeon,David McKeon AUS,TRUE,,FALSE,FALSE,10630
David ,McKeon ,AUS,A ,03:44.3,Men's 400 Freestyle,David McKeon,David McKeon AUS,TRUE,,FALSE,FALSE,22430
Felix ,Auboeck ,AUT,A ,01:47.6,Men's 200 Freestyle,Felix Auboeck,Felix Auboeck AUT,TRUE,,FALSE,FALSE,10760
Felix ,Auboeck ,AUT,A ,03:46.9,Men's 400 Freestyle,Felix Auboeck,Felix Auboeck AUT,TRUE,,FALSE,FALSE,22690
Felix ,Auboeck ,AUT,A ,15:01.2,Men's 1500 Freestyle,Felix Auboeck,Felix Auboeck AUT,TRUE,,FALSE,FALSE,90120
Joao ,De Lucca ,BRA,A ,01:46.4,Men's 200 Freestyle,Joao De Lucca,Joao De Lucca BRA,TRUE,,FALSE,FALSE,10640
Keyuan ,Shang ,CHN,A ,01:47.9,Men's 200 Freestyle,Keyuan Shang,Keyuan Shang CHN,FALSE,,FALSE,TRUE,10790
Yang ,Sun ,CHN,A ,01:45.2,Men's 200 Freestyle,Yang Sun,Yang Sun CHN,TRUE,,FALSE,FALSE,10520
Yang ,Sun ,CHN,A ,03:42.6,Men's 400 Freestyle,Yang Sun,Yang Sun CHN,TRUE,,FALSE,FALSE,22260
Yang ,Sun ,CHN,A ,14:55.1,Men's 1500 Freestyle,Yang Sun,Yang Sun CHN,TRUE,,FALSE,FALSE,89510
Marwan ,El Kamash ,EGY,A ,01:47.7,Men's 200 Freestyle,Marwan El Kamash,Marwan El Kamash EGY,TRUE,,FALSE,FALSE,10770
Marwan ,El Kamash ,EGY,A ,03:48.1,Men's 400 Freestyle,Marwan El Kamash,Marwan El Kamash EGY,TRUE,,FALSE,FALSE,22810
Matias ,Koski ,FIN,A ,01:47.0,Men's 200 Freestyle,Matias Koski,Matias Koski FIN,TRUE,,FALSE,FALSE,10700
Matias ,Koski ,FIN,A ,03:49.4,Men's 400 Freestyle,Matias Koski,Matias Koski FIN,TRUE,,FALSE,FALSE,22940
Yannick ,Agnel ,FRA,A ,01:46.0,Men's 200 Freestyle,Yannick Agnel,Yannick Agnel FRA,TRUE,,FALSE,FALSE,10600
James ,Guy ,GBR,A ,01:45.1,Men's 200 Freestyle,James Guy,James Guy GBR,TRUE,,FALSE,FALSE,10510
James ,Guy ,GBR,A ,03:43.7,Men's 400 Freestyle,James Guy,James Guy GBR,TRUE,,FALSE,FALSE,22370
James ,Guy ,GBR,A ,52.15,Men's 100 Butterfly,James Guy,James Guy GBR,TRUE,,FALSE,FALSE,5215
Cameron ,Kurle ,GBR,A ,01:47.8,Men's 200 Freestyle,Cameron Kurle,Cameron Kurle GBR,FALSE,,FALSE,TRUE,10780
Paul ,Biedermann ,GER,A ,01:45.4,Men's 200 Freestyle,Paul Biedermann,Paul Biedermann GER,TRUE,,FALSE,FALSE,10540
Christoph ,Fildebrandt ,GER,A ,01:47.1,Men's 200 Freestyle,Christoph Fildebrandt,Christoph Fildebrandt GER,TRUE,,FALSE,FALSE,10710
Peter ,Bernek ,HUN,A ,01:47.4,Men's 200 Freestyle,Peter Bernek,Peter Bernek HUN,TRUE,,FALSE,FALSE,10740
Peter ,Bernek ,HUN,A ,03:46.3,Men's 400 Freestyle,Peter Bernek,Peter Bernek HUN,TRUE,,FALSE,FALSE,22630
Mitch ,D'Arrigo ,ITA,A ,01:47.6,Men's 200 Freestyle,Mitch D'Arrigo,Mitch D'Arrigo ITA,TRUE,,FALSE,FALSE,10760
Marco ,Belotti ,ITA,A ,01:47.8,Men's 200 Freestyle,Marco Belotti,Marco Belotti ITA,FALSE,,FALSE,TRUE,10780
Kosuke ,Hagino ,JPN,A ,01:45.5,Men's 200 Freestyle,Kosuke Hagino,Kosuke Hagino JPN,TRUE,,FALSE,FALSE,10550
Kosuke ,Hagino ,JPN,A ,01:55.1,Men's 200 Individual Medley,Kosuke Hagino,Kosuke Hagino JPN,TRUE,,FALSE,FALSE,11510
Kosuke ,Hagino ,JPN,A ,04:08.5,Men's 400 Individual Medley,Kosuke Hagino,Kosuke Hagino JPN,TRUE,,FALSE,FALSE,24850
Welson Sim ,Sim Wee Sheng ,MAS,A ,01:47.7,Men's 200 Freestyle,Welson Sim Sim Wee Sheng,Welson Sim Sim Wee Sheng MAS,FALSE,Welson Sim SIM WEE SHENG MAS,TRUE,FALSE,10770
Welson Sim ,Sim Wee Sheng ,MAS,A ,03:50.3,Men's 400 Freestyle,Welson Sim Sim Wee Sheng,Welson Sim Sim Wee Sheng MAS,FALSE,Welson Sim SIM WEE SHENG MAS,TRUE,FALSE,23030
Welson Sim ,Sim Wee Sheng ,MAS,B ,15:32.7,Men's 1500 Freestyle,Welson Sim Sim Wee Sheng,Welson Sim Sim Wee Sheng MAS,FALSE,Welson Sim SIM WEE SHENG MAS,TRUE,FALSE,93270
Dion ,Dreesens ,NED,A ,01:46.9,Men's 200 Freestyle,Dion Dreesens,Dion Dreesens NED,TRUE,,FALSE,FALSE,10690
Kacper ,Majchrzak ,POL,A ,01:46.5,Men's 200 Freestyle,Kacper Majchrzak,Kacper Majchrzak POL,TRUE,,FALSE,FALSE,10650
Jan ,Switkowski ,POL,A ,01:47.0,Men's 200 Freestyle,Jan Switkowski,Jan Switkowski POL,TRUE,,FALSE,FALSE,10700
Jan  ,Switkowski,POL,A ,01:54.1,Men's 200 Butterfly,Jan Switkowski,Jan Switkowski POL,TRUE,,FALSE,FALSE,11410
Myles ,Brown ,RSA,A ,01:46.9,Men's 200 Freestyle,Myles Brown,Myles Brown RSA,TRUE,,FALSE,FALSE,10690
Myles ,Brown ,RSA,A ,03:48.0,Men's 400 Freestyle,Myles Brown,Myles Brown RSA,TRUE,,FALSE,FALSE,22800
Chad ,le Clos ,RSA,A ,01:46.1,Men's 200 Freestyle,Chad le Clos,Chad le Clos RSA,TRUE,,FALSE,FALSE,10610
Chad ,le Clos ,RSA,A ,50.56,Men's 100 Butterfly,Chad le Clos,Chad le Clos RSA,TRUE,,FALSE,FALSE,5056
Chad ,le Clos ,RSA,A ,01:53.7,Men's 200 Butterfly,Chad le Clos,Chad le Clos RSA,TRUE,,FALSE,FALSE,11370
Alexander ,Krasnyikh ,RUS,A ,01:46.5,Men's 200 Freestyle,Alexander Krasnyikh,Alexander Krasnyikh RUS,TRUE,,FALSE,FALSE,10650
Alexander ,Krasnyikh ,RUS,A ,03:47.0,Men's 400 Freestyle,Alexander Krasnyikh,Alexander Krasnyikh RUS,TRUE,,FALSE,FALSE,22700
Townley ,Haas ,USA,A ,01:45.7,Men's 200 Freestyle,Townley Haas,Townley Haas USA,TRUE,,FALSE,FALSE,10570
Conor ,Dwyer ,USA,A ,01:45.7,Men's 200 Freestyle,Conor Dwyer,Conor Dwyer USA,TRUE,,FALSE,FALSE,10570
Conor ,Dwyer ,USA,A ,03:44.7,Men's 400 Freestyle,Conor Dwyer,Conor Dwyer USA,TRUE,,FALSE,FALSE,22470
Marcelo ,Acosta ,ESA,B ,01:50.8,Men's 200 Freestyle,Marcelo Acosta,Marcelo Acosta ESA,FALSE,,FALSE,TRUE,11080
Marcelo ,Acosta ,ESA,B ,03:51.1,Men's 400 Freestyle,Marcelo Acosta,Marcelo Acosta ESA,FALSE,,FALSE,TRUE,23110
Marcelo ,Acosta ,ESA,A ,15:13.1,Men's 1500 Freestyle,Marcelo Acosta,Marcelo Acosta ESA,FALSE,,FALSE,TRUE,91310
Henrik ,Christiansen ,NOR,B ,01:49.1,Men's 200 Freestyle,Henrik Christiansen,Henrik Christiansen NOR,TRUE,,FALSE,FALSE,10910
Henrik ,Christiansen ,NOR,A ,03:46.4,Men's 400 Freestyle,Henrik Christiansen,Henrik Christiansen NOR,TRUE,,FALSE,FALSE,22640
Henrik ,Christiansen ,NOR,A ,14:53.8,Men's 1500 Freestyle,Henrik Christiansen,Henrik Christiansen NOR,TRUE,,FALSE,FALSE,89380
Alexandre ,Haldemann ,SUI,B ,01:48.1,Men's 200 Freestyle,Alexandre Haldemann,Alexandre Haldemann SUI,FALSE,,FALSE,TRUE,10810
Ahmed ,Mathlouthi ,TUN,B ,01:49.3,Men's 200 Freestyle,Ahmed Mathlouthi,Ahmed Mathlouthi TUN,FALSE,,FALSE,TRUE,10930
Ahmed ,Mathlouthi ,TUN,A ,03:50.4,Men's 400 Freestyle,Ahmed Mathlouthi,Ahmed Mathlouthi TUN,FALSE,,FALSE,TRUE,23040
Ahmed ,Mathlouthi ,TUN,B ,02:02.6,Men's 200 Individual Medley,Ahmed Mathlouthi,Ahmed Mathlouthi TUN,FALSE,,FALSE,TRUE,12260
Mack ,Horton ,AUS,A ,03:41.6,Men's 400 Freestyle,Mack Horton,Mack Horton AUS,TRUE,,FALSE,FALSE,22160
Mack ,Horton ,AUS,A ,14:39.5,Men's 1500 Freestyle,Mack Horton,Mack Horton AUS,TRUE,,FALSE,FALSE,87950
David ,Brandl ,AUT,A ,03:50.2,Men's 400 Freestyle,David Brandl,David Brandl AUT,FALSE,,FALSE,TRUE,23020
Luiz Altamir ,Melo ,BRA,A ,03:50.3,Men's 400 Freestyle,Luiz Altamir Melo,Luiz Altamir Melo BRA,FALSE,Luiz Melo BRA,TRUE,FALSE,23030
Ryan ,Cochrane ,CAN,A ,03:44.6,Men's 400 Freestyle,Ryan Cochrane,Ryan Cochrane CAN,TRUE,,FALSE,FALSE,22460
Ryan ,Cochrane ,CAN,A ,14:51.1,Men's 1500 Freestyle,Ryan Cochrane,Ryan Cochrane CAN,TRUE,,FALSE,FALSE,89110
Ziao ,Qiu ,CHN,A ,03:48.0,Men's 400 Freestyle,Ziao Qiu,Ziao Qiu CHN,TRUE,,FALSE,FALSE,22800
Ziao ,Qiu ,CHN,A ,14:58.3,Men's 1500 Freestyle,Ziao Qiu,Ziao Qiu CHN,TRUE,,FALSE,FALSE,89830
Jan ,Micka ,CZE,A ,03:49.2,Men's 400 Freestyle,Jan Micka,Jan Micka CZE,TRUE,,FALSE,FALSE,22920
Jan ,Micka ,CZE,A ,14:58.6,Men's 1500 Freestyle,Jan Micka,Jan Micka CZE,TRUE,,FALSE,FALSE,89860
Mads ,Glaesner ,DEN,A ,03:48.4,Men's 400 Freestyle,Mads Glaesner,Mads Glaesner DEN,TRUE,,FALSE,FALSE,22840
Anton Oerskov ,Ipsen ,DEN,A ,03:48.4,Men's 400 Freestyle,Anton Oerskov Ipsen,Anton Oerskov Ipsen DEN,TRUE,,FALSE,FALSE,22840
Anton Oerskov ,Ipsen ,DEN,A ,15:07.7,Men's 1500 Freestyle,Anton Oerskov Ipsen,Anton Oerskov Ipsen DEN,TRUE,,FALSE,FALSE,90770
Akaram ,Mahmoud ,EGY,A ,03:48.1,Men's 400 Freestyle,Akaram Mahmoud,Akaram Mahmoud EGY,FALSE,,FALSE,TRUE,22810
Akaram ,Mahmoud ,EGY,A ,14:53.7,Men's 1500 Freestyle,Akaram Mahmoud,Akaram Mahmoud EGY,FALSE,,FALSE,TRUE,89370
Miguel ,Duran Navia ,ESP,A ,03:49.0,Men's 400 Freestyle,Miguel Duran Navia,Miguel Duran Navia ESP,TRUE,,FALSE,FALSE,22900
Jordan ,Pothain ,FRA,A ,03:47.8,Men's 400 Freestyle,Jordan Pothain,Jordan Pothain FRA,TRUE,,FALSE,FALSE,22780
Stephen ,Milne ,GBR,A ,03:46.5,Men's 400 Freestyle,Stephen Milne,Stephen Milne GBR,TRUE,,FALSE,FALSE,22650
Stephen ,Milne ,GBR,A ,14:55.2,Men's 1500 Freestyle,Stephen Milne,Stephen Milne GBR,TRUE,,FALSE,FALSE,89520
Clemens ,Rapp ,GER,A ,03:47.2,Men's 400 Freestyle,Clemens Rapp,Clemens Rapp GER,TRUE,,FALSE,FALSE,22720
Florian ,Vogel ,GER,A ,03:44.9,Men's 400 Freestyle,Florian Vogel,Florian Vogel GER,TRUE,,FALSE,FALSE,22490
Gergo ,Kis ,HUN,A ,03:49.4,Men's 400 Freestyle,Gergo Kis,Gergo Kis HUN,FALSE,,FALSE,TRUE,22940
Gabriele ,Detti ,ITA,A ,03:44.0,Men's 400 Freestyle,Gabriele Detti,Gabriele Detti ITA,TRUE,,FALSE,FALSE,22400
Gabriele ,Detti ,ITA,A ,14:46.5,Men's 1500 Freestyle,Gabriele Detti,Gabriele Detti ITA,TRUE,,FALSE,FALSE,88650
Naito ,Ehara ,JPN,A ,03:47.4,Men's 400 Freestyle,Naito Ehara,Naito Ehara JPN,TRUE,,FALSE,FALSE,22740
Maarten ,Brzoskowski ,NED,A ,03:47.1,Men's 400 Freestyle,Maarten Brzoskowski,Maarten Brzoskowski NED,TRUE,,FALSE,FALSE,22710
Matthew ,Hutchins ,NZL,A ,03:48.7,Men's 400 Freestyle,Matthew Hutchins,Matthew Hutchins NZL,TRUE,,FALSE,FALSE,22870
Matthew ,Hutchins ,NZL,B ,15:32.1,Men's 1500 Freestyle,Matthew Hutchins,Matthew Hutchins NZL,TRUE,,FALSE,FALSE,93210
Wojciech ,Wojdak ,POL,A ,03:46.7,Men's 400 Freestyle,Wojciech Wojdak,Wojciech Wojdak POL,TRUE,,FALSE,FALSE,22670
Wojciech ,Wojdak ,POL,A ,14:59.7,Men's 1500 Freestyle,Wojciech Wojdak,Wojciech Wojdak POL,TRUE,,FALSE,FALSE,89970
Filip ,Zaborowski ,POL,A ,03:47.6,Men's 400 Freestyle,Filip Zaborowski,Filip Zaborowski POL,TRUE,,FALSE,FALSE,22760
Viacheslav ,Andrusenko ,RUS,A ,03:49.2,Men's 400 Freestyle,Viacheslav Andrusenko,Viacheslav Andrusenko RUS,TRUE,,FALSE,FALSE,22920
Nezir ,Karap ,TUR,A ,03:50.1,Men's 400 Freestyle,Nezir Karap,Nezir Karap TUR,FALSE,,FALSE,TRUE,23010
Connor ,Jaeger ,USA,A ,03:43.8,Men's 400 Freestyle,Connor Jaeger,Connor Jaeger USA,TRUE,,FALSE,FALSE,22380
Connor ,Jaeger ,USA,A ,14:41.2,Men's 1500 Freestyle,Connor Jaeger,Connor Jaeger USA,TRUE,,FALSE,FALSE,88120
Martin ,Naidich ,ARG,B ,03:52.2,Men's 400 Freestyle,Martin Naidich,Martin Naidich ARG,FALSE,,FALSE,TRUE,23220
Martin ,Naidich ,ARG,A ,15:14.4,Men's 1500 Freestyle,Martin Naidich,Martin Naidich ARG,FALSE,,FALSE,TRUE,91440
Dimitrios ,Dimitriou ,GRE,B ,03:50.8,Men's 400 Freestyle,Dimitrios Dimitriou,Dimitrios Dimitriou GRE,FALSE,,FALSE,TRUE,23080
Jack ,McLoughlin ,AUS,A ,14:48.6,Men's 1500 Freestyle,Jack McLoughlin,Jack McLoughlin AUS,TRUE,,FALSE,FALSE,88860
Brandonn ,Almeida ,BRA,A ,15:11.7,Men's 1500 Freestyle,Brandonn Almeida,Brandonn Almeida BRA,TRUE,,FALSE,FALSE,91170
Brandonn ,Almeida ,BRA,A ,04:14.1,Men's 400 Individual Medley,Brandonn Almeida,Brandonn Almeida BRA,TRUE,,FALSE,FALSE,25410
Miguel  ,Valente ,BRA,A ,15:14.4,Men's 1500 Freestyle,Miguel Valente,Miguel Valente BRA,FALSE,,FALSE,TRUE,91440
Pal ,Joensen ,DEN,A ,14:58.5,Men's 1500 Freestyle,Pal Joensen,Pal Joensen DEN,FALSE,,FALSE,TRUE,89850
Esteban ,Enderica ,ECU,A ,15:08.6,Men's 1500 Freestyle,Esteban Enderica,Esteban Enderica ECU,TRUE,,FALSE,FALSE,90860
Antonio ,Arroyo Perez ,ESP,A ,15:07.7,Men's 1500 Freestyle,Antonio Arroyo Perez,Antonio Arroyo Perez ESP,TRUE,,FALSE,FALSE,90770
Marc ,Sanchez Torrens ,ESP,A ,15:09.5,Men's 1500 Freestyle,Marc Sanchez Torrens,Marc Sanchez Torrens ESP,TRUE,,FALSE,FALSE,90950
Nicolas ,D'Oriano ,FRA,A ,15:06.3,Men's 1500 Freestyle,Nicolas D'Oriano,Nicolas D'Oriano FRA,TRUE,,FALSE,FALSE,90630
Damien ,Joly ,FRA,A ,14:56.1,Men's 1500 Freestyle,Damien Joly,Damien Joly FRA,TRUE,,FALSE,FALSE,89610
Tim ,Shuttleworth ,GBR,A ,14:55.2,Men's 1500 Freestyle,Tim Shuttleworth,Tim Shuttleworth GBR,FALSE,Timothy Shuttleworth GBR,TRUE,FALSE,89520
Florian ,Wellbrock ,GER,A ,14:55.5,Men's 1500 Freestyle,Florian Wellbrock,Florian Wellbrock GER,TRUE,,FALSE,FALSE,89550
Gergely ,Gyurta ,HUN,A ,14:54.6,Men's 1500 Freestyle,Gergely Gyurta,Gergely Gyurta HUN,TRUE,,FALSE,FALSE,89460
Gergely ,Gyurta ,HUN,A ,04:14.8,Men's 400 Individual Medley,Gergely Gyurta,Gergely Gyurta HUN,TRUE,,FALSE,FALSE,25480
Kristof ,Rasovszky ,HUN,A ,15:11.3,Men's 1500 Freestyle,Kristof Rasovszky,Kristof Rasovszky HUN,TRUE,,FALSE,FALSE,91130
Gregorio ,Paltrinieri ,ITA,A ,14:34.0,Men's 1500 Freestyle,Gregorio Paltrinieri,Gregorio Paltrinieri ITA,TRUE,,FALSE,FALSE,87400
Ricardo David ,Vargas Jacobo ,MEX,A ,15:14.2,Men's 1500 Freestyle,Ricardo David Vargas Jacobo,Ricardo David Vargas Jacobo MEX,FALSE,,FALSE,TRUE,91420
Mateusz ,Sawrymowicz ,POL,A ,15:08.5,Men's 1500 Freestyle,Mateusz Sawrymowicz,Mateusz Sawrymowicz POL,TRUE,,FALSE,FALSE,90850
Matthew ,Meyer ,RSA,A ,15:09.6,Men's 1500 Freestyle,Matthew Meyer,Matthew Meyer RSA,TRUE,,FALSE,FALSE,90960
Ilya ,Druzhinin ,RUS,A ,15:11.0,Men's 1500 Freestyle,Ilya Druzhinin,Ilya Druzhinin RUS,TRUE,,FALSE,FALSE,91100
Yaroslav ,Potapov ,RUS,A ,15:03.6,Men's 1500 Freestyle,Yaroslav Potapov,Yaroslav Potapov RUS,TRUE,,FALSE,FALSE,90360
Richard ,Nagy ,SVK,A ,15:04.0,Men's 1500 Freestyle,Richard Nagy,Richard Nagy SVK,TRUE,,FALSE,FALSE,90400
Richard ,Nagy ,SVK,A ,04:14.2,Men's 400 Individual Medley,Richard Nagy,Richard Nagy SVK,TRUE,,FALSE,FALSE,25420
Oussama ,Mellouli ,TUN,A ,15:13.9,Men's 1500 Freestyle,Oussama Mellouli,Oussama Mellouli TUN,FALSE,,FALSE,TRUE,91390
Sergii ,Frolov ,UKR,A ,15:02.3,Men's 1500 Freestyle,Sergii Frolov,Sergii Frolov UKR,TRUE,,FALSE,FALSE,90229
Mykhailo ,Romanchuk ,UKR,A ,14:50.3,Men's 1500 Freestyle,Mykhailo Romanchuk,Mykhailo Romanchuk UKR,TRUE,,FALSE,FALSE,89030
Jordan ,Wilimovsky ,USA,A ,14:49.2,Men's 1500 Freestyle,Jordan Wilimovsky,Jordan Wilimovsky USA,TRUE,,FALSE,FALSE,88920
Martin ,Bau ,SLO,B ,15:16.7,Men's 1500 Freestyle,Martin Bau,Martin Bau SLO,FALSE,,FALSE,TRUE,91670
Josh ,Beaver ,AUS,A ,53.77,Men's 100 Backstroke,Josh Beaver,Josh Beaver AUS,TRUE,,FALSE,FALSE,5377
Josh ,Beaver ,AUS,A ,01:56.2,Men's 200 Backstroke,Josh Beaver,Josh Beaver AUS,TRUE,,FALSE,FALSE,11620
Mitchell ,Larkin ,AUS,A ,52.11,Men's 100 Backstroke,Mitchell Larkin,Mitchell Larkin AUS,FALSE,Mitch Larkin AUS,TRUE,FALSE,5211
Mitchell ,Larkin ,AUS,A ,01:53.2,Men's 200 Backstroke,Mitchell Larkin,Mitchell Larkin AUS,FALSE,Mitch Larkin AUS,TRUE,FALSE,11320
Viktar ,Staselovich ,BLR,A ,54.35,Men's 100 Backstroke,Viktar Staselovich,Viktar Staselovich BLR,TRUE,,FALSE,FALSE,5435
Mikita ,Tsmyh ,BLR,A ,53.99,Men's 100 Backstroke,Mikita Tsmyh,Mikita Tsmyh BLR,TRUE,,FALSE,FALSE,5399
Mikita ,Tsmyh ,BLR,A ,01:57.9,Men's 200 Backstroke,Mikita Tsmyh,Mikita Tsmyh BLR,TRUE,,FALSE,FALSE,11790
Guilherme ,Guido ,BRA,A ,53.09,Men's 100 Backstroke,Guilherme Guido,Guilherme Guido BRA,TRUE,,FALSE,FALSE,5309
Javier ,Acevedo ,CAN,A ,53.67,Men's 100 Backstroke,Javier Acevedo,Javier Acevedo CAN,TRUE,,FALSE,FALSE,5367
Guangyuan ,Li ,CHN,A ,54.19,Men's 100 Backstroke,Guangyuan Li,Guangyuan Li CHN,TRUE,,FALSE,FALSE,5419
Guangyuan ,Li ,CHN,A ,01:56.4,Men's 200 Backstroke,Guangyuan Li,Guangyuan Li CHN,TRUE,,FALSE,FALSE,11640
Jiayu ,Xu ,CHN,A ,52.89,Men's 100 Backstroke,Jiayu Xu,Jiayu Xu CHN,TRUE,,FALSE,FALSE,5289
Jiayu ,Xu ,CHN,A ,01:54.8,Men's 200 Backstroke,Jiayu Xu,Jiayu Xu CHN,TRUE,,FALSE,FALSE,11480
Camille ,Lacourt ,FRA,A ,52.48,Men's 100 Backstroke,Camille Lacourt,Camille Lacourt FRA,TRUE,,FALSE,FALSE,5248
Chris ,Walker-Hebborn ,GBR,A ,52.88,Men's 100 Backstroke,Chris Walker-Hebborn,Chris Walker-Hebborn GBR,TRUE,,FALSE,FALSE,5288
Jan-Philip ,Glania ,GER,A ,53.48,Men's 100 Backstroke,Jan-Philip Glania,Jan-Philip Glania GER,TRUE,,FALSE,FALSE,5348
Jan-Philip ,Glania ,GER,A ,01:56.0,Men's 200 Backstroke,Jan-Philip Glania,Jan-Philip Glania GER,TRUE,,FALSE,FALSE,11600
Apostolos ,Christou ,GRE,A ,53.36,Men's 100 Backstroke,Apostolos Christou,Apostolos Christou GRE,TRUE,,FALSE,FALSE,5336
Apostolos ,Christou ,GRE,A ,01:57.4,Men's 200 Backstroke,Apostolos Christou,Apostolos Christou GRE,TRUE,,FALSE,FALSE,11740
Gabor ,Balog ,HUN,A ,54.06,Men's 100 Backstroke,Gabor Balog,Gabor Balog HUN,TRUE,,FALSE,FALSE,5406
Yakov Yan ,Toumarkin ,ISR,A ,53.77,Men's 100 Backstroke,Yakov Yan Toumarkin,Yakov Yan Toumarkin ISR,FALSE,Jacob Toumarkin ISR,TRUE,FALSE,5377
Yakov Yan ,Toumarkin ,ISR,A ,01:56.0,Men's 200 Backstroke,Yakov Yan Toumarkin,Yakov Yan Toumarkin ISR,FALSE,Jacob Toumarkin ISR,TRUE,FALSE,11600
Simone ,Sabbioni ,ITA,A ,53.34,Men's 100 Backstroke,Simone Sabbioni,Simone Sabbioni ITA,TRUE,,FALSE,FALSE,5334
Junya ,Hasegawa ,JPN,A ,53.49,Men's 100 Backstroke,Junya Hasegawa,Junya Hasegawa JPN,TRUE,,FALSE,FALSE,5349
Ryosuke ,Irie ,JPN,A ,52.99,Men's 100 Backstroke,Ryosuke Irie,Ryosuke Irie JPN,TRUE,,FALSE,FALSE,5299
Ryosuke ,Irie ,JPN,A ,01:54.8,Men's 200 Backstroke,Ryosuke Irie,Ryosuke Irie JPN,TRUE,,FALSE,FALSE,11480
Danas ,Rapsys ,LTU,A ,54.07,Men's 100 Backstroke,Danas Rapsys,Danas Rapsys LTU,TRUE,,FALSE,FALSE,5407
Danas ,Rapsys ,LTU,A ,01:56.7,Men's 200 Backstroke,Danas Rapsys,Danas Rapsys LTU,TRUE,,FALSE,FALSE,11670
Corey ,Main ,NZL,A ,54.27,Men's 100 Backstroke,Corey Main,Corey Main NZL,TRUE,,FALSE,FALSE,5427
Corey ,Main ,NZL,A ,01:58.2,Men's 200 Backstroke,Corey Main,Corey Main NZL,TRUE,,FALSE,FALSE,11820
Radoslaw ,Kawecki ,POL,A ,53.9,Men's 100 Backstroke,Radoslaw Kawecki,Radoslaw Kawecki POL,TRUE,,FALSE,FALSE,5390
Radoslaw ,Kawecki ,POL,A ,01:54.5,Men's 200 Backstroke,Radoslaw Kawecki,Radoslaw Kawecki POL,TRUE,,FALSE,FALSE,11450
Tomek ,Polewka ,POL,A ,54.26,Men's 100 Backstroke,Tomek Polewka,Tomek Polewka POL,TRUE,,FALSE,FALSE,5426
Robert ,Glinta ,ROU,A ,53.43,Men's 100 Backstroke,Robert Glinta,Robert Glinta ROU,TRUE,,FALSE,FALSE,5343
Robert ,Glinta ,ROU,B ,01:58.9,Men's 200 Backstroke,Robert Glinta,Robert Glinta ROU,TRUE,,FALSE,FALSE,11890
Christopher ,Reid ,RSA,A ,53.12,Men's 100 Backstroke,Christopher Reid,Christopher Reid RSA,TRUE,,FALSE,FALSE,5312
Evgeny ,Rylov ,RUS,A ,53.04,Men's 100 Backstroke,Evgeny Rylov,Evgeny Rylov RUS,TRUE,,FALSE,FALSE,5304
Evgeny ,Rylov ,RUS,A ,01:54.2,Men's 200 Backstroke,Evgeny Rylov,Evgeny Rylov RUS,TRUE,,FALSE,FALSE,11420
Grigory ,Tarasevich ,RUS,A ,53.03,Men's 100 Backstroke,Grigory Tarasevich,Grigory Tarasevich RUS,TRUE,,FALSE,FALSE,5303
Zheng Wen ,Quah ,SIN,A ,54.03,Men's 100 Backstroke,Zheng Wen Quah,Zheng Wen Quah SIN,TRUE,,FALSE,FALSE,5403
Zheng Wen ,Quah ,SIN,A ,52.25,Men's 100 Butterfly,Zheng Wen Quah,Zheng Wen Quah SIN,TRUE,,FALSE,FALSE,5225
Zheng Wen  ,Quah,SIN,A ,01:56.3,Men's 200 Butterfly,Zheng Wen Quah,Zheng Wen Quah SIN,TRUE,,FALSE,FALSE,11630
Ryan ,Murphy ,USA,A ,52.26,Men's 100 Backstroke,Ryan Murphy,Ryan Murphy USA,TRUE,,FALSE,FALSE,5226
Ryan ,Murphy ,USA,A ,01:54.0,Men's 200 Backstroke,Ryan Murphy,Ryan Murphy USA,TRUE,,FALSE,FALSE,11400
David ,Plummer ,USA,A ,52.12,Men's 100 Backstroke,David Plummer,David Plummer USA,TRUE,,FALSE,FALSE,5212
